0,pop,rap,rock,urbano latino,hip hop,trap latino,dance pop,reggaeton,modern rock,latin pop,classic rock,musica mexicana,pov: indie,permanent wave,alternative metal,corrido,trap,filmi,nueva musica mexicana,k-pop,album rock,edm,contemporary country,soft rock,pop rap,norteno,pop dance,hard rock,sierreno,canadian pop,sad sierreno,mellow gold,uk pop,nu metal,desi pop,country,melodic rap,post-grunge,modern bollywood,banda,alternative rock,sertanejo universitario,art pop,singer-songwriter,country road,atl hip hop,colombian pop,corridos tumbados,french hip hop,urban contemporary,alt z,reggaeton colombiano,arrocha,pop urbaine,southern hip hop,mexican pop,indietronica,sertanejo,latin alternative,gangster rap,k-pop girl group,pop punk,j-pop,rock en espanol,new wave pop,ranchera,german hip hop,chicago rap,k-pop boy group,soul,heartland rock,electro house,neo mellow,italian pop,latin hip hop,latin arena pop,agronejo,latin rock,electropop,pop rock,canadian hip hop,uk dance,conscious hip hop,rap metal,new wave,house,indonesian pop,modern alternative rock,toronto rap,folk rock,indie rock,trap argentino,new romantic,metal,bedroom pop,east coast hip hop,indie pop,italian hip hop,afrobeats,post-teen pop,west coast rap,turkish pop,slap house,miami hip hop,boy band,spanish pop,cloud rap,trap brasileiro,glam metal,punjabi pop,modern country pop,neo soul,hoerspiel,stomp and holler,progressive house,glam rock,progressive electro house,puerto rican pop,country rock,viral pop,rage rap,underground hip hop,piano rock,talent show,synthpop,nigerian pop,dark trap,punk,swedish pop,rap francais,desi hip hop,argentine rock,tropical,psychedelic rock,ccm,big room,grupera,garage rock,tropical house,opm,italian adult pop,detroit hip hop,hip pop,art rock,german pop,modern country rock,sped up,metropopolis,argentine hip hop,europop,mpb,sleep,folk,adult standards,yacht rock,urbano espanol,dance rock,anime,mexican hip hop,brostep,indie folk,chamber pop,british soul,trap triste,disco,polish hip hop,j-rock,metalcore,emo rap,gen z singer-songwriter,folk-pop,indie soul,mexican rock,classical,uk hip hop,pluggnb,blues rock,grunge,christian music,funk metal,reggaeton flow,vocal jazz,drift phonk,turkish rock,alternative hip hop,trap boricua,funk carioca,memphis hip hop,mariachi,melodic metalcore,pop nacional,trap italiana,salsa,dirty south rap,electronica,pop soul,beatlesque,british invasion,pagode,pop reggaeton,dfw rap,indie poptimism,funk,melancholia,soundtrack,g funk,australian pop,rap conscient,queens hip hop,worship,hardcore hip hop,french pop,christian alternative rock,mandopop,outlaw country,quiet storm,brazilian gospel,trap queen,bolero,rain,rock-and-roll,orchestral soundtrack,cantautor,motown,classic soul,japanese teen pop,bachata,progressive rock,eurodance,cali rap,new orleans rap,funk rock,brazilian rock,barbadian pop,emo,white noise,reggae fusion,dream pop,australian dance,gruperas inmortales,brazilian hip hop,spanish hip hop,florida rap,pagode novo,funk mtg,chanson,dutch house,drill,neo-synthpop,pop venezolano,trance,funk rj,gym phonk,neon pop punk,dancehall,brooklyn drill,pixel,turkish hip hop,russian hip hop,classic texas country,north carolina hip hop,k-rap,industrial metal,classic oklahoma country,movie tunes,plugg,sheffield indie,anime rock,britpop,baroque pop,sertanejo pop,indian instrumental,country dawn,atl trap,downtempo,urbano chileno,latin viral pop,tamil pop,australian rock,old school thrash,latin christian,escape room,thrash metal,symphonic rock,chicago drill,girl group,reggae,dutch edm,pop argentino,punjabi hip hop,southern rock,dutch hip hop,turkish trap,sophisti-pop,rap rock,modern blues rock,polish trap,pittsburgh rap,candy pop,lilith,canadian rock,aesthetic rap,melodic drill,otacore,thai pop,shoegaze,new americana,philly rap,kleine hoerspiel,rap latina,sad lo-fi,rockabilly,compositional ambient,trip hop,alternative dance,phonk brasileiro,modern indie pop,screamo,neo-psychedelic,lo-fi study,la indie,afropop,funk paulista,roots reggae,chill house,acoustic pop,nyc rap,musica chihuahuense,nova mpb,bossa nova,afrofuturism,world worship,madchester,socal pop punk,merseybeat,funk consciente,groove metal,classic italian pop,spanish pop rock,power metal,rock nacional brasileiro,pixie,industrial rock,rap marseille,tennessee hip hop,lo-fi indie,tejano,ska argentino,dutch pop,german dance,sad rap,lounge,filter house,german techno,vapor trap,danish pop,trap funk,indie pop rap,florida drill,german metal,easy listening,cancion melodica,tech house,hyperpop,baton rouge rap,classic country pop,pop flamenco,pop edm,children's music,classic bollywood,irish rock,color noise,swedish hip hop,forro,rap conciencia,lo-fi beats,roots rock,uk post-punk,rap canario,german rock,adoracao,grime,show tunes,lullaby,ohio hip hop,skate punk,kentucky hip hop,sufi,jazz,speed metal,broadway,country pop,drill espanol,southern soul,meme rap,samba,la pop,spanish rock,neo-classical,urbano mexicano,australian hip hop,tollywood,rap napoletano,turkish alt pop,noise pop,flamenco urbano,hollywood,russian pop,v-pop,cumbia villera,new jack swing,new french touch,brooklyn indie,norwegian pop,electric blues,indie hip hop,deep house,hamburg hip hop,swedish electropop,swedish trap pop,electro latino,uk alternative pop,canadian trap,cumbia sonidera,pop emo,industrial,cloud rap francais,japanese singer-songwriter,complextro,british blues,salsa puertorriquena,turbo folk,deep underground hip hop,mollywood,czsk hip hop,french indie pop,latin worship,healing hz,vallenato,indonesian singer-songwriter,glitchcore,weirdcore,country rap,oxford indie,gym hardstyle,pakistani hip hop,neue deutsche harte,video game music,azontobeats,environmental,uk metalcore,symphonic metal,canadian singer-songwriter,new rave,jam band,electro,meme,electronic trap,classic j-pop,arrochadeira,jazz blues,french rock,bow pop,ambient pop,dreamo,tamil hip hop,coverchill,hare krishna,nigerian hip hop,stutter house,brazilian reggae,indonesian pop rock,bachata dominicana,cantopop,mexican indie,edmonton indie,classic swedish pop,background piano,bubblegrunge,chillhop,blues,mambo chileno,polish pop,russian trap,jazz pop,german drill,classic canadian rock,australian psych,schlager,hindi hip hop,el paso indie,reggae rock,golden age hip hop,scandipop,indie garage rock,arabesk,comic,belgian edm,melbourne bounce international,turkce drill
mexican rock,40896,3354309,722561,6724128,3501377,7134299,244998,6539576,29400,171535,3314220,7304024,112135,220286,3199196,9468800,3701650,9125200,8195564,15392,717794,154413,70992,1000384,2582595,8675600,138510,2478531,9515215,495320,8670678,3524896,643626,3551949,898531,5534755,5820256,736144,458136,7961344,1035883,801540,1568770,8604714,109218,3605920,3262402,8705232,5138231,1292550,3017160,6441660,4671264,6103210,3157304,58212,51695,1333915,3,3909555,514230,1705330,2090,9,2332,12119440,4309380,2410038,6789,15963486,1242790,603288,1244754,60909,5870106,18972,1204740,12,294216,52059,3818210,910035,2599904,895090,644,4217844,1051914,78260,4705540,9208804,834056,6428400,720,7154764,3311204,4119252,2920632,1779006,4403530,8640,5433030,171760,514174,3167118,6532,14946,5303480,7055964,2995369,2849438,586551,5875200,20148000,4447238,631544,662970,840105,900975,6916797,3456480,3512455,2126280,2139722,2232,1407,4536800,1915392,3246320,16815,7046568,3458504,59169,7503262,6368348,1697760,519680,4199712,1162630,1207420,5254716,2752837,3054575,2189370,3636486,14787,18936,1215648,48240,6350890,13888,8777253,22097739,15322368,22344836,2517564,4715058,4060,148966,5298334,260520,11730104,6618429,602910,6344576,1113324,3215145,238680,6806840,1825416,9011860,2536036,2859752,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
classical,27307973,31193536,13716304,35472415,29346830,35490546,31904556,35628120,24335036,24001753,10964058,22323100,15624528,15576151,28479690,28468556,31664365,7564752,26746797,26096420,17777844,35273799,23872482,13546752,32039310,22237416,35388540,21998152,27991428,15938160,26045921,10587648,18338524,30649542,23894091,9745520,32918360,30236374,17987714,23721765,17936677,28189748,10105287,6729768,20790712,32247068,33184728,27201070,28232146,25764876,18207959,35425520,32752602,30906540,31694390,27280136,19336642,25320432,23321892,31752280,33755370,32310080,23927568,26769075,21150216,9093392,26555692,28554136,32375070,4717288,14241722,36173508,13776210,23529419,35051185,24981936,31997600,25091818,19380000,21066430,26683335,35485644,25333944,32477080,25072740,36517749,15201368,27343056,28934460,7620885,12561620,28075130,24543898,29907622,11509654,29605260,9880738,29012632,29593741,28269420,32466020,16775189,35956206,32068540,29836506,23977993,12270596,25520928,28344981,27126500,24353604,8170932,20124928,8430240,35515671,15681820,36451400,24173802,9024340,13128810,33105239,23262152,10508773,26966870,26234520,28272187,28677405,28969234,19720844,30899925,28047346,16897308,24521565,10666380,18550824,36493672,21360585,20950538,32423085,8667469,10764963,27153210,30531729,9691746,20142000,28045248,18537435,19607140,27043160,30944400,7937280,388968,4512450,1263368,12260889,25452472,32361012,19129472,29541960,35575600,4839660,6498546,19436277,23882028,18947034,29594325,26060748,33902675,18816798,11138638,11569872,17457267,25776494,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uk hip hop,979480,21624,6039544,844596,4464,830088,506800,927126,8879840,860226,6448204,922716,4004640,8367602,16702140,922900,65436,8294956,1165800,1359080,9592512,3021273,6198168,5516411,25724,1032423,2761495,14912583,1082922,4156744,711568,7444080,2244102,16819200,222700,6547916,556985,13942022,1851661,1160406,12278784,1298742,6447700,9432835,6251168,185878,468765,635904,3000,101136,1527876,870060,1162437,63648,31400,1205442,3308931,1741344,1136994,18656,1401804,16221730,7875024,1539967,2596515,7022244,868,10509,2322285,10332336,8062736,3325056,6620606,582512,650275,3301144,1403920,2196315,1151960,8262489,51816,1402870,1617,11419638,4156986,3204360,5467215,9975437,132784,10201536,9958812,321057,3055365,20526429,5507400,19215,8649600,8432,107413,2234535,83700,2488780,2271534,105820,2143908,1529937,2519370,264480,16488912,104587,7438950,4738734,3349374,11665500,6059166,7680439,3856217,187720,8345560,4041675,724205,17980,7693170,2875932,2833776,82208,354290,15043816,2738936,157430,40809,4015355,721723,10099683,15780512,4556150,729012,13149054,926640,9678162,6635412,50,52736,11100294,1185921,6429213,1322412,6590232,69310,1662603,6085602,28167450,12309840,18214922,4200360,39524,3033734,12980922,45741,3303678,14044479,13971100,585626,696794,355680,1269,11771907,21455712,3462652,7068884,8058000,446814,3145407,26484863,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pluggnb,1129068,707880,6627225,5448203,1754490,5169180,2769938,6026540,7359660,1259298,7175394,6029664,1102896,5369480,14939898,8166615,299184,9454518,6452992,3284783,8270822,6787575,2552176,2829684,1746354,7269666,6659445,13294358,7877296,1366248,4891408,5074540,230136,15404368,1569792,3633526,152475,11375595,1904560,7697242,10657768,6428454,1948800,6456894,2041513,483648,3533840,5335992,1659456,422733,21886,5207976,6484374,1690822,621860,1800474,2126601,5275992,1775382,2585535,7005915,14328900,6800160,2582580,1946538,6192520,531435,103768,6509788,11265852,5803160,8944974,1519725,647088,6117570,2142231,7965470,2397241,103097,4662447,83662,6477750,2197811,13205062,4870140,9438349,936684,7851104,68904,8017800,6182820,459544,3365913,19005480,636804,4547445,2153725,1006053,4573257,2172327,3672658,839368,6604594,1287475,1928316,2464100,46860,225903,14707361,4372245,2363621,2393654,13058388,4878728,9879142,7189120,9644771,2368958,7103265,378665,6,66528,5245288,2587500,3631680,3948000,78912,16599744,851145,1163900,1523949,2896852,7989072,9657216,7815086,9794880,2783246,13139664,1054468,2295200,3453579,393900,1624632,7686100,739500,3827480,66240,2492336,1297670,4516863,4900650,28124768,9444843,18477186,2192859,366184,7052857,9243735,2509520,8114458,6775528,7533696,184353,20664,3220614,1646249,10718347,19259006,4563,985062,1604218,686128,3945840,26360992,1136808,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blues rock,10959278,10462053,224,15997681,8506706,15718170,14285245,16610888,8447634,6826761,22,3555603,2818380,2144148,11312055,5265204,11064774,6380,5047740,10889518,99,20238660,6435680,5185,10769502,3233904,20236326,108,4871446,1812381,4682892,156,4831904,12053550,6672820,133840,14534102,12088419,1780716,4099316,3733150,6520305,1879748,180,4827816,13233510,12755237,4233279,7497360,8113082,5701782,15443327,11146046,10108496,10750921,9652965,8030872,4414770,6302232,9298658,17359236,13301820,9702464,8386840,5402653,285508,7525518,9245783,14860332,42240,121,23166666,2244149,6411360,14949530,7295280,8506854,7703865,8218044,5394576,8625679,20217886,5044116,11132760,7087096,23482340,3333732,10843152,10209920,96,2255780,11836700,7869956,11862480,2629314,7065492,2186414,7462238,8791068,10975810,10433340,3029792,22016256,13061828,12927837,6046503,4218447,9476250,9106696,6684924,6733510,53640,1519235,1040050,22352182,500856,24180030,6624541,18,2499697,15355087,6541297,107460,10571550,10389996,8269968,14611559,7828000,4907098,10402720,10651808,993866,4852512,49,9604020,23982096,2937470,5166728,17433735,1750170,264250,6665802,10559640,128,4387000,9293400,9314432,8192330,9221612,14509110,13632,14336891,8220,1505520,85249,7744716,15332286,9123996,9034275,20603220,1549881,1234838,4970260,11990846,1054893,8487738,9582048,15129888,9573841,3051126,2101850,5415505,8006544,9052407,5821254,10002728,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grunge,10981488,18985923,10395,25294590,18807720,25571278,14233594,25185510,1276378,11898810,3941844,20529276,5083560,180,24,24029325,19578623,12562074,23056846,10414206,441336,9802000,6264405,4574896,18018261,22037280,10256460,884,23341945,6734907,22652520,5012013,10501212,72,13929398,11166022,22921122,20,10344455,22419670,8,13740650,3652745,7532328,5916185,20270376,20575560,22602560,21220668,14894006,14327856,24601480,20718733,23356620,19118187,11901994,5591992,13446099,8240351,19859272,17242950,709760,2980278,7651762,7445132,15433200,19943273,16722990,9562512,14259747,1929059,12680237,4783471,9299952,24366303,8479653,14753860,6915078,11679030,99,18653880,16876580,15843390,413316,3733805,21544215,7123068,1139180,20119155,7380570,712768,23402500,6550644,79670,10506525,19403296,4973928,15661938,21421722,9301332,22640961,9078960,15453386,19548204,9663360,9487575,12919704,22939290,3472,19035285,6579248,10192875,26812753,3805522,8267744,927432,13153765,14137338,6743016,11717280,19231250,14609936,3988233,8426400,7558657,21331198,15341753,12614,7080605,24062059,20141120,2948036,23958330,2959189,997668,11389276,15743344,14080,17867148,6171648,6071450,16872402,17479242,1690600,8052075,5767590,12889485,3449412,23157981,11443590,12225744,6126862,12740184,16577792,8070192,20353450,7164740,1113672,22404538,9222582,9124326,2966632,12393225,21766656,11939805,18907382,615410,629392,10969182,15963480,6118440,14517528,4600200,20219258,17120325,15203640,7258266,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
christian music,4284270,14300550,1202646,20020224,16251660,20446002,8348828,20027358,119070,5960772,3520608,17044840,758616,141036,995300,20857383,14087454,9280168,18686295,4870725,557277,4177188,413836,1751178,13642645,19239528,4448844,717048,19883578,1172448,18215057,2792650,3223440,1260912,9109052,5833399,15125577,276592,5661333,19410935,327834,8449353,638534,5163056,542464,14620850,13813772,18536492,17702617,9496424,6493760,18772992,14392368,18658008,14119983,5346198,1134383,7487610,3854214,17026100,11776163,583072,395497,3082110,2744704,10556870,16417644,12243759,4263384,12474924,1021762,6865535,441774,3817908,20120332,1665608,8513505,2083850,4524682,44352,13355298,11109867,14296202,1256541,1395215,16099110,907365,90376,14218205,5616457,92852,17724250,2394530,2816748,2896480,18769233,648564,11469328,18068064,2277258,19978560,3263820,8607313,14815705,2300454,4017816,7016380,17567745,828340,15853733,113126,5696835,25717692,918784,3806229,879592,7199830,9429336,5492916,4040836,10388070,10391733,1596975,1884960,3030405,17887230,9367188,2056184,1362774,18886278,15779680,1007912,21341700,3966750,1,5064930,11317706,584730,9183658,1224241,1818048,14184800,12702664,1277300,3236975,355888,6492447,115711,19184205,5598252,8738955,14357589,9549732,14579720,4544445,15431675,3418792,71444,18814236,4668840,4222944,1108884,6584950,13690950,9877843,15374392,282924,2652741,2377667,6346690,957944,10021968,1258400,17754360,14944731,7259140,8546879,995104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
funk metal,2913088,9189624,426544,14734142,8826610,15225203,4608128,14309208,13041,4837485,2950935,15484300,1381782,124375,44,17186650,9954600,13812883,16419375,1883728,139200,1041801,1199568,2129900,7918764,16806258,1168656,36096,17005125,2835799,16182420,4066840,4605984,55,6187080,9517860,14444995,70,4853001,16891040,2472,6966310,2619600,8669514,1524744,10417735,10662718,15877728,12086310,6880742,9569014,14365688,13203372,14151536,9039818,3807088,1277500,7691530,1643620,9313542,5598372,158950,104976,972356,1309500,17053720,11408768,7993359,730590,18314212,934656,2056824,2414029,2737631,13146420,1689807,7327752,933768,5076149,200991,10567401,5955480,6747679,1,143352,10079472,4160376,11375,11836451,8841195,578646,15671640,659034,1368864,8602596,8945949,4671744,6858500,11739380,1272368,11739750,3835436,4006080,9320454,1648884,2199926,9930288,15776541,70216,9191904,2051460,8864856,21991860,4454156,1284486,251520,2358460,6686304,6556988,8883802,11307603,7297851,2764146,973808,905856,12009126,6968910,80782,1652820,15513894,10882912,461040,16515940,3626752,938038,1449048,11738646,9000,8402604,7040790,4696070,7954441,8060608,2117520,2036846,487797,7160153,762914,15005172,2208752,12080508,16554132,16895424,24320686,5301625,12325224,386564,107865,12669678,734052,13234577,5248752,5976060,15805750,5872160,9485499,6666,1569666,6583896,15349092,4337385,9313344,222488,27756686,8716842,9606031,6961020,117,744982,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reggaeton flow,2558724,56576,13420480,8,109296,3,670355,15,13752576,2498639,14232540,2097100,8263632,14736867,23819103,1463700,106425,12756460,2112595,3103435,17884823,4126392,10223700,11410555,50193,2212660,3661896,22990045,1858285,7929480,1896119,14534136,5276375,24066484,1129360,11520180,231861,19817200,5113085,1950690,19602792,2790744,11348019,16394664,10632210,47180,22464,2187458,119426,689040,3935244,322,357404,18056,71967,2673895,6444700,4055048,3755258,92496,731538,22408960,11543694,4058658,5954420,10960214,220220,400432,4026821,16452663,16140431,2955535,12060984,3070520,8,6160752,2119311,5070496,3178279,13695236,394250,515774,533052,18332640,8487876,992344,8986646,14771328,313410,17746164,16355884,71570,6550384,28887489,8975324,428945,13846976,631971,23324,4536000,75692,5590708,1567202,13724,3710550,4296656,5868954,371412,24363024,383856,11977635,9561222,13864032,18816840,7655822,15637076,3158000,592395,16202004,7223073,904728,837634,14524296,5156712,5727419,27392,610736,23563932,6022170,67134,11466,9686573,741520,20007556,21655767,4668216,2643449,20529225,959968,14785101,11839020,459000,70356,19407492,4113362,10069353,3310184,10336729,25125,2586679,11154598,34701765,19487749,24576048,9814245,252320,5195376,17693532,30876,4814022,20385268,21191984,2753880,863736,3586250,146484,17146899,28907804,6201640,10801336,13836140,2357865,6586200,32826528,364408,3895083,13707873,25042791,20780000,15698000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vocal jazz,23950858,24462027,10563622,29749605,23144256,29221986,27955800,30644076,23838696,18392093,5730264,12325376,13845624,14271840,27727029,13873638,24334115,1359504,13247550,24134740,15194310,32781194,19034548,9439386,25571692,11589300,32855424,21286800,12778846,10777208,11962100,5347035,12727815,29161314,18484356,3604590,26004959,28541800,12648960,13543959,17142300,19155344,9115250,1412450,16692300,26616569,25049296,11908860,19163896,20712579,11595160,28614300,22586913,21736960,24804420,22637648,19716339,14623440,21127965,24620508,30704160,29901624,24146340,24288348,19510092,1704185,19446350,22933515,29159811,104,10430697,34087770,9618532,19425152,29977532,20294481,21156246,23214357,17277444,19112792,19931817,33043770,19082532,29469528,24200316,34663860,11932155,26428155,21851160,1728250,12094368,21629410,23754380,28387656,8570786,22965543,7312176,21786184,21858738,24540766,25438400,13552596,33821772,27006714,26816328,19558695,9946904,18260346,26596668,19222070,16710926,2594218,1593837,4467634,33520851,12666876,34422000,18726762,2880178,7584465,28267668,18581576,5737718,24202196,25591097,20449848,26650924,26882856,16544320,21283934,23063112,13845357,13916854,5310360,19270700,34345088,12878276,20346649,29195649,5101005,5164401,20734448,24897010,6540658,16779436,23362257,18042598,20076158,19436142,28265152,1946653,5836193,137500,2,7493948,17955690,29957859,21542853,21705813,33118425,1111191,3364254,15219008,18767445,13156732,22848316,25655112,31621455,17410548,3843558,7600929,13886600,24285840,815878,19477795,21127095,2440569,20190016,18240585,25667936,26042520,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drift phonk,3162808,4686850,14347827,5684532,3123692,6374943,1475252,5052112,7092960,8636166,18391590,14887656,4712355,8848996,12962952,19990997,5983120,18280338,17644650,1599426,15248544,48822,16152752,12319281,4425625,16919812,55250,17216030,21042466,11407200,18808020,17804490,8361171,12850740,5849445,17010890,5232219,10384126,8664624,14614968,12634024,15150265,4600800,20412989,13608686,2635048,11331478,20311992,5256002,3577140,9156290,9187840,17260412,5666274,5269743,6518016,627858,18652861,2943090,5252864,456170,13227306,4557471,3499104,3096180,20068466,1852298,2131540,1694628,24308429,16542240,29670,12906380,4564840,4301535,9296833,19707010,3284280,1235494,10964266,3708432,29880,4739072,9360268,2855580,31640,7764274,6898045,4851594,22961424,8824540,2882880,2223088,17877700,6249936,4673182,9808218,4224250,5740119,6000297,4147925,4007800,22625,1912448,5413758,7339475,3683383,4446199,16686145,6495306,20510880,14244690,27685694,16011050,39984,14519302,24570,5588435,20741402,10440576,2541942,1846314,16204397,4651242,1248749,5633320,324848,17302450,5152554,7442974,1492224,8493056,12650900,22851378,12267580,56511,12772620,13686840,143646,13674892,16091724,3253246,3269280,16739520,4205664,15911625,414876,2225628,3062808,1070159,16907496,27169965,25401224,31041480,11624520,4303682,760060,6157144,5978052,80724,19444750,16586962,3023104,4074563,7129545,2995597,9387168,15656992,2599354,17671690,12892288,883112,2557225,33329806,3101280,6453440,21027495,17743674,11597400,8955558,1777832,32168103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
